route_distance_km,schedule_overlap_days,capacity_ratio,semantic_similarity,match_berhasil
970.58,0.0,5.0435,0.0,0
941.53,0.0,1.6957,0.0,0
1128.75,0.0,4.5652,0.0,0
972.31,1.0,2.913,0.0,0
1074.46,0.0,3.0,0.5476,0
1562.12,3.0,1.8696,0.3348,0
1356.23,2.0,1.7391,0.4504,0
0.0,0.0,5.087,0.0,0
0.0,1.0,1.3913,0.0,0
970.58,1.0,0.8261,0.0,0
1074.46,3.0,3.0,0.0,0
1525.99,0.0,4.1739,0.0,0
1128.75,1.0,5.5652,0.0,0
941.53,2.0,4.8261,0.0,0
941.53,0.0,1.3478,0.0,0
1299.14,3.0,4.5652,0.5868,0
536.09,0.0,1.6522,0.0,0
1525.99,1.0,4.8696,0.3769,0
1299.14,1.0,4.8696,0.6018,0
1525.99,0.0,1.1739,0.3723,0
0.0,3.0,0.6957,0.0,0
1525.99,2.0,1.1304,0.0638,0
972.31,1.0,1.1739,0.0684,0
1376.28,3.0,1.7391,0.0,0
536.09,1.0,5.0,0.6538,0
2097.49,3.0,4.3478,0.0,0
536.09,0.0,0.5217,0.0652,0
970.58,0.0,2.6522,0.0,0
1376.28,1.0,3.2609,0.0,0
941.53,1.0,0.3478,0.1244,0
782.62,0.0,0.913,0.3375,0
1074.46,2.0,2.913,0.0,0
1376.28,0.0,5.7391,0.0,0
1525.99,1.0,1.6087,0.0,0
1128.75,0.0,2.4348,0.0,0
466.7,2.0,0.6125,0.4818,0
204.96,0.0,0.1875,0.1859,0
0.0,0.0,0.2062,0.0,0
250.3,0.0,0.05,0.5476,0
564.86,0.0,0.45,0.6018,0
659.22,0.0,0.325,0.5234,0
662.08,0.0,0.125,0.0,0
664.08,2.0,0.2812,0.0,0
664.08,2.0,0.4313,0.0,0
0.0,3.0,0.0688,0.0,0
851.48,0.0,0.3312,0.0,0
204.96,1.0,0.45,0.0,0
466.7,0.0,0.1875,0.3835,0
250.3,0.0,0.2062,0.0,0
1000.89,0.0,0.5125,0.0,0
0.0,0.0,0.0688,0.14,0
662.08,0.0,0.3187,0.0,0
204.96,0.0,0.0625,0.0,0
685.89,4.0,0.4688,0.0,0
659.22,2.0,0.525,0.3802,0
851.48,0.0,0.2562,0.0,0
664.08,2.0,0.5687,0.0,0
466.7,0.0,0.4688,0.0,0
0.0,0.0,0.5062,0.0,0
0.0,1.0,0.7375,0.4116,1
250.3,4.0,0.525,0.0,0
659.22,0.0,0.1187,0.3886,0
259.49,0.0,0.3937,0.0,0
1517.51,0.0,0.6188,0.0,0
664.08,2.0,0.2875,0.0,0
204.96,0.0,0.2812,0.0,0
1968.0,0.0,0.0688,0.0,0
1517.51,0.0,0.05,0.0,0
647.38,0.0,0.3563,0.6018,0
664.08,0.0,0.0688,0.0,0
0.0,0.0,0.1688,0.0,0
773.63,1.0,0.3,0.0,0
1517.51,1.0,0.1187,0.0,0
0.0,2.0,0.1062,0.6018,1
259.49,4.0,0.225,0.1706,0
0.0,2.0,0.6625,0.5394,1
250.3,0.0,0.3812,0.6243,0
664.08,0.0,0.5563,0.0,0
685.89,0.0,0.1875,0.0,0
564.86,0.0,0.1187,0.0,0
1517.51,0.0,0.2375,0.0,0
647.38,0.0,0.6562,0.0,0
204.96,0.0,0.2125,0.0,0
564.86,0.0,0.25,0.0,0
466.7,0.0,0.65,0.1453,0
662.08,2.0,0.2062,0.3991,0
664.08,1.0,0.2562,0.0,0
851.48,0.0,0.1375,0.0,0
664.08,0.0,0.55,0.3763,0
664.08,0.0,0.6687,0.0,0
564.86,1.0,0.55,0.0,0
0.0,0.0,0.2625,0.0,0
773.63,0.0,0.65,0.0,0
664.08,0.0,0.1125,0.0,0
773.63,0.0,0.4813,0.1415,0
662.08,2.0,0.1187,0.0,0
204.96,0.0,0.075,0.0,0
0.0,4.0,0.6312,0.0,0
647.38,2.0,0.3312,0.0,0
466.7,0.0,0.125,0.3416,0
1517.51,3.0,0.2625,0.188,0
204.96,0.0,0.5875,0.0,0
773.63,0.0,0.65,0.0,0
1000.89,0.0,0.2375,0.0,0
0.0,3.0,0.075,0.0,0
466.7,0.0,0.3625,0.0,0
250.3,1.0,0.15,0.5511,0
259.49,1.0,0.35,0.0,0
0.0,1.0,0.1938,0.3763,1
664.08,0.0,0.0375,0.0,0
259.49,0.0,0.5188,0.0,0
250.3,1.0,0.45,0.4386,0
564.86,0.0,0.7312,0.5234,0
1517.51,0.0,0.3563,0.0,0
0.0,0.0,0.4188,0.0,0
0.0,0.0,0.05,0.0,0
0.0,0.0,0.0625,0.0,0
647.38,2.0,0.5625,0.1427,0
647.38,0.0,0.2313,0.0,0
851.48,0.0,0.2875,0.0,0
0.0,0.0,0.15,0.0,0
685.89,2.0,0.45,0.0,0
1968.0,0.0,0.125,0.0,0
662.08,1.0,0.4125,0.0,0
1968.0,0.0,0.075,0.0,0
851.48,1.0,0.75,0.0,0
259.49,0.0,0.125,0.0,0
259.49,0.0,0.5,0.0,0
685.89,0.0,0.3375,0.0,0
0.0,0.0,0.1,0.0,0
204.96,0.0,0.45,0.0,0
662.08,1.0,0.1437,0.0,0
564.86,0.0,0.6125,0.0,0
1968.0,1.0,0.6937,0.0,0
647.38,2.0,0.1,0.0,0
564.86,0.0,0.0938,0.0,0
250.3,2.0,0.1375,0.188,0
564.86,0.0,0.1062,0.3348,0
662.08,0.0,0.5813,0.6018,0
564.86,0.0,0.0688,0.0,0
0.0,0.0,0.0437,0.0,0
0.0,1.0,0.3625,0.3886,1
259.49,0.0,0.4562,0.0,0
0.0,3.0,0.4125,0.0,0
564.86,0.0,0.1562,0.5394,0
662.08,0.0,0.3563,0.0,0
664.08,0.0,0.2313,0.0,0
664.08,0.0,0.4938,0.5371,0
647.38,0.0,0.65,0.0,0
204.96,0.0,0.1562,0.0,0
564.86,0.0,0.5188,0.0,0
0.0,0.0,0.6875,0.0,0
564.86,0.0,0.2687,0.0,0
851.48,0.0,0.2562,0.0,0
259.49,2.0,0.1062,0.0,0
250.3,1.0,0.0688,0.544,0
466.7,3.0,0.2,0.0,0
1968.0,3.0,0.3063,0.0,0
1968.0,3.0,0.4313,0.5429,0
1517.51,1.0,0.1375,0.1901,0
685.89,0.0,0.3,0.3763,0
662.08,3.0,0.625,0.0,0
259.49,0.0,0.425,0.3763,0
685.89,1.0,0.3625,0.3991,0
250.3,0.0,0.2875,0.1626,0
662.08,0.0,0.4875,0.5819,0
564.86,2.0,0.5875,0.5945,0
659.22,3.0,0.4062,0.0,0
1517.51,1.0,0.2,0.0,0
659.22,3.0,0.1688,0.0,0
685.89,0.0,0.3063,0.0,0
564.86,0.0,0.4625,0.0,0
0.0,0.0,0.0813,0.0,0
564.86,1.0,0.7125,0.0,0
564.86,1.0,0.3438,0.0,0
466.7,1.0,0.5687,0.0,0
662.08,3.0,0.7188,0.0,0
204.96,0.0,0.5062,0.0,0
647.38,1.0,0.2375,0.0,0
773.63,0.0,0.2437,0.0,0
0.0,3.0,0.1313,0.2159,1
204.96,0.0,0.5437,0.0,0
1968.0,0.0,0.0688,0.0,0
564.86,0.0,0.0875,0.4998,0
0.0,1.0,0.3625,0.0,0
250.3,0.0,0.4688,0.0,0
662.08,0.0,0.4875,0.1859,0
664.08,1.0,0.2437,0.3747,0
259.49,0.0,0.2938,0.0,0
564.86,0.0,0.2062,0.0,0
647.38,1.0,0.725,0.0,0
685.89,0.0,0.2437,0.0,0
466.7,2.0,0.6562,0.0,0
664.08,0.0,0.4188,0.5279,0
564.86,2.0,0.4313,0.5476,0
0.0,4.0,0.2687,0.3348,1
250.3,0.0,0.25,0.0,0
1968.0,0.0,0.7312,0.0,0
1517.51,0.0,0.2,0.3855,0
647.38,0.0,0.1187,0.1453,0
564.86,0.0,0.4313,0.0,0
0.0,0.0,0.6,0.0,0
466.7,2.0,0.8,0.0,0
685.89,2.0,0.6937,0.0,0
685.89,2.0,0.1938,0.6108,0
259.49,2.0,0.6562,0.0,0
1000.89,0.0,0.2375,0.3855,0
0.0,1.0,0.7,0.0,0
259.49,1.0,0.7,0.6018,0
0.0,0.0,0.1688,0.0,0
1968.0,2.0,0.1,0.0,0
0.0,0.0,0.1625,0.0,0
664.08,1.0,0.1688,0.0,0
204.96,2.0,0.25,0.1859,0
1000.89,1.0,0.7188,0.0,0
773.63,0.0,0.625,0.0,0
1000.89,3.0,0.075,0.0,0
647.38,0.0,0.3812,0.0,0
204.96,1.0,0.4688,0.0,0
685.89,0.0,0.05,0.0,0
851.48,3.0,0.1313,0.3375,0
564.86,0.0,0.4188,0.0,0
204.96,1.0,0.825,0.0,0
0.0,0.0,0.2313,0.4818,0
466.7,0.0,0.35,0.3932,0
17.53,4.0,0.649,1.0,1
80.11,0.0,0.1987,1.0,0
260.28,0.0,0.2185,1.0,0
92.42,3.0,0.053,1.0,1
59.28,0.0,0.4768,1.0,0
43.19,1.0,0.3444,1.0,1
0.0,0.0,0.1325,1.0,1
22.3,2.0,0.298,1.0,1
22.3,0.0,0.457,1.0,0
260.28,2.0,0.0728,1.0,0
196.59,2.0,0.351,1.0,0
80.11,0.0,0.4768,1.0,0
17.53,0.0,0.1987,1.0,0
92.42,1.0,0.2185,1.0,1
426.51,0.0,0.543,1.0,0
260.28,2.0,0.0728,1.0,0
0.0,0.0,0.3377,1.0,0
80.11,1.0,0.0662,1.0,1
23.87,0.0,0.4967,1.0,1
43.19,0.0,0.5563,1.0,0
196.59,3.0,0.2715,1.0,0
22.3,0.0,0.6026,1.0,0
17.53,0.0,0.4967,1.0,0
260.28,0.0,0.5364,1.0,0
269.53,2.0,0.7815,1.0,0
92.42,3.0,0.5563,1.0,1
43.19,0.0,0.1258,1.0,0
0.0,0.0,0.4172,1.0,0
956.68,0.0,0.6556,1.0,0
22.3,2.0,0.3046,1.0,1
80.11,1.0,0.298,1.0,1
1417.06,1.0,0.0728,1.0,0
956.68,1.0,0.053,1.0,0
0.21,0.0,0.3775,1.0,1
22.3,1.0,0.0728,1.0,1
269.53,1.0,0.1788,1.0,0
1017.39,0.0,0.3179,1.0,0
956.68,1.0,0.1258,1.0,0
260.28,0.0,0.1126,1.0,0
0.0,1.0,0.2384,1.0,1
269.53,3.0,0.702,1.0,0
92.42,2.0,0.404,1.0,1
22.3,3.0,0.5894,1.0,1
23.87,0.0,0.1987,1.0,0
59.28,0.0,0.1258,1.0,1
956.68,1.0,0.2517,1.0,0
0.21,0.0,0.6954,1.0,0
80.11,0.0,0.2252,1.0,0
59.28,0.0,0.2649,1.0,0
17.53,0.0,0.6887,1.0,0
0.0,0.0,0.2185,1.0,0
22.3,1.0,0.2715,1.0,1
196.59,0.0,0.1457,1.0,0
22.3,0.0,0.5828,1.0,0
22.3,2.0,0.7086,1.0,1
59.28,3.0,0.5828,1.0,1
269.53,2.0,0.2781,1.0,0
1017.39,0.0,0.6887,1.0,0
22.3,1.0,0.1192,1.0,1
1017.39,0.0,0.5099,1.0,0
0.0,2.0,0.1258,1.0,1
80.11,1.0,0.0795,1.0,1
260.28,1.0,0.6689,1.0,0
0.21,1.0,0.351,1.0,1
17.53,0.0,0.1325,1.0,1
956.68,4.0,0.2781,1.0,0
80.11,1.0,0.6225,1.0,1
1017.39,4.0,0.6887,1.0,0
426.51,0.0,0.2517,1.0,0
269.53,3.0,0.0795,1.0,0
17.53,1.0,0.3841,1.0,1
92.42,1.0,0.1589,1.0,1
0.0,0.0,0.3709,1.0,0
269.53,2.0,0.2053,1.0,0
22.3,0.0,0.0397,1.0,0
0.0,0.0,0.5497,1.0,0
92.42,0.0,0.4768,1.0,0
59.28,1.0,0.7748,1.0,1
956.68,0.0,0.3775,1.0,0
260.28,2.0,0.4437,1.0,0
260.28,0.0,0.053,1.0,0
260.28,0.0,0.0662,1.0,0
0.21,2.0,0.596,1.0,1
0.21,1.0,0.245,1.0,1
196.59,1.0,0.3046,1.0,0
260.28,1.0,0.1589,1.0,0
23.87,0.0,0.4768,1.0,0
1417.06,0.0,0.1325,1.0,0
0.0,0.0,0.4371,1.0,0
1417.06,1.0,0.0795,1.0,0
196.59,0.0,0.7947,1.0,0
0.0,0.0,0.1325,1.0,1
0.0,0.0,0.5298,1.0,1
23.87,4.0,0.3576,1.0,1
260.28,0.0,0.106,1.0,0
80.11,0.0,0.4768,1.0,0
0.0,3.0,0.1523,1.0,1
59.28,0.0,0.649,1.0,0
1417.06,1.0,0.7351,1.0,0
0.21,0.0,0.106,1.0,0
59.28,3.0,0.0993,1.0,1
92.42,0.0,0.1457,1.0,0
59.28,1.0,0.1126,1.0,1
0.0,1.0,0.6159,1.0,1
59.28,0.0,0.0728,1.0,1
260.28,1.0,0.0464,1.0,0
269.53,0.0,0.3841,1.0,0
0.0,1.0,0.4834,1.0,1
269.53,3.0,0.4371,1.0,0
59.28,0.0,0.1656,1.0,0
0.0,0.0,0.3775,1.0,0
22.3,0.0,0.245,1.0,1
22.3,0.0,0.5232,1.0,1
0.21,0.0,0.6887,1.0,0
80.11,3.0,0.1656,1.0,1
59.28,0.0,0.5497,1.0,0
260.28,0.0,0.7285,1.0,0
59.28,0.0,0.2848,1.0,0
196.59,0.0,0.2715,1.0,0
0.0,2.0,0.1126,1.0,1
92.42,0.0,0.0728,1.0,1
17.53,4.0,0.2119,1.0,1
1417.06,2.0,0.3245,1.0,0
1417.06,0.0,0.457,1.0,0
956.68,1.0,0.1457,1.0,0
23.87,0.0,0.3179,1.0,1
0.0,0.0,0.6623,1.0,0
0.0,0.0,0.4503,1.0,0
23.87,0.0,0.3841,1.0,0
92.42,0.0,0.3046,1.0,0
0.0,1.0,0.5166,1.0,1
59.28,0.0,0.6225,1.0,0
43.19,2.0,0.4305,1.0,1
956.68,1.0,0.2119,1.0,0
43.19,1.0,0.1788,1.0,1
23.87,3.0,0.3245,1.0,1
59.28,0.0,0.4901,1.0,0
269.53,2.0,0.0861,1.0,0
59.28,0.0,0.755,1.0,0
59.28,0.0,0.3642,1.0,0
17.53,0.0,0.6026,1.0,0
0.0,0.0,0.7616,1.0,1
80.11,2.0,0.5364,1.0,1
0.21,1.0,0.2517,1.0,1
1017.39,3.0,0.2583,1.0,0
260.28,1.0,0.1391,1.0,0
80.11,0.0,0.5762,1.0,1
1417.06,0.0,0.0728,1.0,0
59.28,0.0,0.0927,1.0,0
269.53,0.0,0.3841,1.0,0
92.42,0.0,0.4967,1.0,0
0.0,0.0,0.5166,1.0,0
22.3,4.0,0.2583,1.0,1
0.0,1.0,0.3113,1.0,1
59.28,2.0,0.2185,1.0,1
0.21,0.0,0.7682,1.0,0
23.87,0.0,0.2583,1.0,0
17.53,0.0,0.6954,1.0,1
22.3,1.0,0.4437,1.0,1
59.28,0.0,0.457,1.0,0
269.53,3.0,0.2848,1.0,0
92.42,2.0,0.2649,1.0,1
1417.06,0.0,0.7748,1.0,0
956.68,1.0,0.2119,1.0,0
0.21,1.0,0.1258,1.0,1
59.28,3.0,0.457,1.0,1
260.28,0.0,0.6358,1.0,0
17.53,1.0,0.8477,1.0,1
23.87,2.0,0.7351,1.0,1
23.87,0.0,0.2053,1.0,0
0.0,3.0,0.6954,1.0,1
426.51,0.0,0.2517,1.0,0
260.28,1.0,0.7417,1.0,0
0.0,1.0,0.7417,1.0,1
260.28,0.0,0.1788,1.0,0
1417.06,3.0,0.106,1.0,0
260.28,2.0,0.1722,1.0,0
22.3,1.0,0.1788,1.0,1
80.11,3.0,0.2649,1.0,1
426.51,1.0,0.7616,1.0,0
1017.39,3.0,0.6623,1.0,0
426.51,0.0,0.0795,1.0,0
0.21,0.0,0.404,1.0,0
80.11,1.0,0.4967,1.0,1
23.87,1.0,0.053,1.0,1
196.59,0.0,0.1391,1.0,0
59.28,2.0,0.4437,1.0,1
80.11,0.0,0.8742,1.0,0
260.28,1.0,0.245,1.0,0
17.53,0.0,0.3709,1.0,0
1128.75,4.0,2.1304,0.0,0
1376.28,0.0,0.6522,0.0,0
1525.99,0.0,0.7174,0.0,0
1356.23,3.0,0.1739,0.0,0
1074.46,0.0,1.5652,0.0,0
990.33,1.0,1.1304,0.0,0
958.92,1.0,0.4348,0.0,0
972.31,1.0,0.9783,0.0,0
972.31,0.0,1.5,0.0,0
1525.99,1.0,0.2391,0.1038,0
782.62,3.0,1.1522,0.0,0
1376.28,0.0,1.5652,0.0,0
1128.75,0.0,0.6522,0.0,0
1356.23,1.0,0.7174,0.0,0
536.09,0.0,1.7826,0.0,0
1525.99,2.0,0.2391,0.0,0
958.92,0.0,1.1087,0.0,0
1376.28,1.0,0.2174,0.0,0
941.53,0.0,1.6304,0.0,0
990.33,0.0,1.8261,0.0,0
782.62,3.0,0.8913,0.0,0
972.31,0.0,1.9783,0.0,0
1128.75,0.0,1.6304,0.0,0
1525.99,0.0,1.7609,0.0,0
1562.12,2.0,2.5652,0.0,0
1356.23,2.0,1.8261,0.5246,0
990.33,0.0,0.413,0.0,0
1299.14,0.0,1.3696,0.1023,0
0.0,0.0,2.1522,0.0,0
972.31,2.0,1.0,0.0,0
1376.28,2.0,0.9783,0.0,0
0.0,2.0,0.2391,0.0,0
0.0,2.0,0.1739,0.3098,1
970.58,1.0,1.2391,0.0,0
972.31,2.0,0.2391,0.0,0
1562.12,2.0,0.587,0.5246,0
2097.49,0.0,1.0435,0.0,0
0.0,0.0,0.413,0.0,0
1525.99,0.0,0.3696,0.0,0
1299.14,0.0,0.7826,0.0,0
1562.12,3.0,2.3043,0.0,0
1356.23,3.0,1.3261,0.0,0
972.31,3.0,1.9348,0.0,0
941.53,0.0,0.6522,0.3385,0
1074.46,1.0,0.413,0.0,0
0.0,1.0,0.8261,0.0,0
970.58,0.0,2.2826,0.0,0
1376.28,0.0,0.7391,0.1246,0
1074.46,0.0,0.8696,0.0,0
1128.75,0.0,2.2609,0.0,0
958.92,0.0,0.7174,0.0,0
972.31,0.0,0.8913,0.1246,0
782.62,0.0,0.4783,0.0,0
972.31,0.0,1.913,0.0,0
972.31,3.0,2.3261,0.2937,0
1074.46,3.0,1.913,0.0,0
1562.12,2.0,0.913,0.1038,0
2097.49,0.0,2.2609,0.0,0
972.31,1.0,0.3913,0.1077,0
2097.49,0.0,1.6739,0.0,0
958.92,2.0,0.413,0.0,0
1376.28,1.0,0.2609,0.5414,0
1525.99,0.0,2.1957,0.0,0
970.58,0.0,1.1522,0.0,0
1128.75,1.0,0.4348,0.0,0
0.0,3.0,0.913,0.0,0
1376.28,1.0,2.0435,0.0,0
2097.49,4.0,2.2609,0.0,0
536.09,0.0,0.8261,0.0,0
1562.12,2.0,0.2609,0.0,0
1128.75,1.0,1.2609,0.0,0
1356.23,1.0,0.5217,0.0,0
1299.14,0.0,1.2174,0.0,0
1562.12,2.0,0.6739,0.0,0
972.31,0.0,0.1304,0.105,0
1299.14,0.0,1.8043,0.0,0
1356.23,0.0,1.5652,0.0,0
1074.46,2.0,2.5435,0.0,0
0.0,0.0,1.2391,0.0,0
1525.99,3.0,1.4565,0.0,0
1525.99,0.0,0.1739,0.0,0
1525.99,0.0,0.2174,0.0,0
970.58,1.0,1.9565,0.0,0
970.58,1.0,0.8043,0.286,0
782.62,1.0,1.0,0.0,0
1525.99,1.0,0.5217,0.5995,0
941.53,0.0,1.5652,0.0,0
0.0,0.0,0.4348,0.0,0
958.92,0.0,1.4348,0.0,0
0.0,1.0,0.2609,0.0,0
782.62,0.0,2.6087,0.1023,0
1299.14,1.0,0.4348,0.0,0
1299.14,1.0,1.7391,0.0,0
941.53,4.0,1.1739,0.0,0
1525.99,0.0,0.3478,0.0,0
1376.28,0.0,1.5652,0.0,0
958.92,3.0,0.5,0.0,0
1074.46,0.0,2.1304,0.0,0
0.0,1.0,2.413,0.0,0
970.58,0.0,0.3478,0.0,0
1074.46,3.0,0.3261,0.0,0
1356.23,0.0,0.4783,0.0,0
1074.46,1.0,0.3696,0.0,0
958.92,1.0,2.0217,0.0,0
1074.46,1.0,0.2391,0.3234,0
1525.99,1.0,0.1522,0.0,0
1562.12,0.0,1.2609,0.0,0
1299.14,1.0,1.587,0.0,0
1562.12,2.0,1.4348,0.0,0
1074.46,0.0,0.5435,0.0,0
958.92,0.0,1.2391,0.3145,0
972.31,1.0,0.8043,0.5246,0
972.31,1.0,1.7174,0.0,0
970.58,0.0,2.2609,0.0,0
1376.28,3.0,0.5435,0.3069,0
1074.46,0.0,1.8043,0.0,0
1525.99,0.0,2.3913,0.0,0
1074.46,0.0,0.9348,0.0,0
782.62,0.0,0.8913,0.0,0
1299.14,1.0,0.3696,0.0,0
1356.23,0.0,0.2391,0.0,0
1128.75,3.0,0.6957,0.0,0
0.0,1.0,1.0652,0.1038,0
0.0,0.0,1.5,0.0,0
0.0,1.0,0.4783,0.0,0
941.53,1.0,1.0435,0.0,0
958.92,0.0,2.1739,0.0,0
1299.14,0.0,1.4783,0.0,0
941.53,0.0,1.2609,0.0,0
1356.23,0.0,1.0,0.0,0
958.92,1.0,1.6957,0.0,0
1074.46,0.0,2.0435,0.0,0
990.33,1.0,1.413,0.0,0
0.0,1.0,0.6957,0.3035,1
990.33,0.0,0.587,0.0,0
941.53,4.0,1.0652,0.0,0
1074.46,0.0,1.6087,0.0,0
1562.12,2.0,0.2826,0.0,0
1074.46,0.0,2.4783,0.0,0
1074.46,0.0,1.1957,0.0,0
1128.75,0.0,1.9783,0.3069,0
958.92,0.0,2.5,0.0,0
1376.28,2.0,1.7609,0.0,0
970.58,1.0,0.8261,0.0,0
2097.49,3.0,0.8478,0.0,0
1525.99,0.0,0.4565,0.0,0
1376.28,1.0,1.8913,0.0,0
0.0,0.0,0.2391,0.0,0
1074.46,0.0,0.3043,0.0,0
1562.12,0.0,1.2609,0.0,0
1356.23,0.0,1.6304,0.0,0
958.92,0.0,1.6957,0.0,0
972.31,4.0,0.8478,0.0,0
1299.14,1.0,1.0217,0.0,0
1074.46,2.0,0.7174,0.0,0
970.58,0.0,2.5217,0.0,0
941.53,0.0,0.8478,0.1023,0
1128.75,0.0,2.2826,0.0,0
972.31,1.0,1.4565,0.0,0
1074.46,0.0,1.5,0.0,0
1562.12,2.0,0.9348,0.0,0
1356.23,2.0,0.8696,0.0,0
0.0,0.0,2.5435,0.331,0
0.0,2.0,0.6957,0.0,0
970.58,2.0,0.413,0.0,0
1074.46,3.0,1.5,0.3385,0
1525.99,0.0,2.087,0.3035,0
1128.75,0.0,2.7826,0.0,0
941.53,2.0,2.413,0.0,0
941.53,0.0,0.6739,0.0,0
1299.14,3.0,2.2826,0.0,0
536.09,0.0,0.8261,0.0,0
1525.99,0.0,2.4348,0.0,0
1299.14,1.0,2.4348,0.0,0
1525.99,0.0,0.587,0.0,0
0.0,3.0,0.3478,0.3179,1
1525.99,3.0,0.5652,0.0,0
972.31,1.0,0.587,0.0,0
1376.28,3.0,0.8696,0.0,0
536.09,1.0,2.5,0.0,0
2097.49,4.0,2.1739,0.3234,0
536.09,0.0,0.2609,0.0,0
970.58,0.0,1.3261,0.0,0
1376.28,1.0,1.6304,0.0,0
941.53,1.0,0.1739,0.0,0
782.62,0.0,0.4565,0.0,0
1074.46,3.0,1.4565,0.0,0
1376.28,0.0,2.8696,0.0,0
1525.99,2.0,0.8043,0.0,0
1128.75,0.0,1.2174,0.0,0
1128.75,0.0,0.7153,0.4818,0
1376.28,0.0,0.219,0.1859,0
1525.99,2.0,0.2409,0.0,0
1356.23,2.0,0.0584,0.0,0
1074.46,1.0,0.5255,0.0,0
990.33,1.0,0.3796,0.5234,0
958.92,1.0,0.146,0.0,0
972.31,0.0,0.3285,0.0,0
972.31,0.0,0.5036,0.5904,0
1525.99,0.0,0.0803,0.0,0
782.62,3.0,0.3869,0.0,0
1376.28,0.0,0.5255,0.0,0
1128.75,0.0,0.219,0.0,0
1356.23,1.0,0.2409,0.0,0
536.09,0.0,0.5985,0.0,0
1525.99,2.0,0.0803,0.14,0
958.92,1.0,0.3723,0.0,0
1376.28,0.0,0.073,0.4824,0
941.53,0.0,0.5474,0.0,0
990.33,0.0,0.6131,0.0,0
782.62,1.0,0.2993,0.0,0
972.31,0.0,0.6642,0.0,0
1128.75,0.0,0.5474,0.602,0
1525.99,3.0,0.5912,0.0,0
1562.12,0.0,0.8613,0.4116,0
1356.23,0.0,0.6131,0.0,0
990.33,3.0,0.1387,0.0,0
1299.14,2.0,0.4599,0.0,0
0.0,1.0,0.7226,0.6607,1
972.31,0.0,0.3358,0.0,0
1376.28,2.0,0.3285,0.0,0
0.0,3.0,0.0803,0.6048,1
0.0,2.0,0.0584,0.0,0
970.58,2.0,0.4161,0.0,0
972.31,3.0,0.0803,0.0,0
1562.12,2.0,0.1971,0.0,0
2097.49,0.0,0.3504,0.5504,0
0.0,0.0,0.1387,0.4462,0
1525.99,0.0,0.1241,0.0,0
1299.14,0.0,0.2628,0.1706,0
1562.12,0.0,0.7737,0.5394,0
1356.23,3.0,0.4453,0.0,0
972.31,2.0,0.6496,0.0,0
941.53,4.0,0.219,0.0,0
1074.46,2.0,0.1387,0.0,0
0.0,1.0,0.2774,0.6603,1
970.58,0.0,0.7664,0.746,0
1376.28,4.0,0.2482,0.0,0
1074.46,0.0,0.292,0.0,0
1128.75,0.0,0.7591,0.1453,0
958.92,0.0,0.2409,0.3991,0
972.31,0.0,0.2993,0.0,0
782.62,0.0,0.1606,0.0,0
972.31,3.0,0.6423,0.0,0
972.31,3.0,0.781,0.0,0
1074.46,0.0,0.6423,0.5773,0
1562.12,0.0,0.3066,0.0,0
2097.49,3.0,0.7591,0.0,0
972.31,1.0,0.1314,0.0,0
2097.49,2.0,0.562,0.1415,0
958.92,0.0,0.1387,0.4778,0
1376.28,0.0,0.0876,0.0,0
1525.99,0.0,0.7372,0.6538,0
970.58,0.0,0.3869,0.0,0
1128.75,2.0,0.146,0.0,0
0.0,0.0,0.3066,0.188,0
1376.28,0.0,0.6861,0.0,0
2097.49,2.0,0.7591,0.0,0
536.09,1.0,0.2774,0.0,0
1562.12,0.0,0.0876,0.0,0
1128.75,1.0,0.4234,0.4778,0
1356.23,0.0,0.1752,0.5511,0
1299.14,0.0,0.4088,0.595,0
1562.12,0.0,0.2263,0.0,0
972.31,2.0,0.0438,0.0,0
1299.14,2.0,0.6058,0.0,0
1356.23,0.0,0.5255,0.0,0
1074.46,2.0,0.854,0.5234,0
0.0,1.0,0.4161,0.4923,1
1525.99,3.0,0.4891,0.0,0
1525.99,1.0,0.0584,0.0,0
1525.99,0.0,0.073,0.4611,0
970.58,0.0,0.6569,0.1427,0
970.58,1.0,0.2701,0.0,0
782.62,0.0,0.3358,0.0,0
1525.99,1.0,0.1752,0.0,0
941.53,0.0,0.5255,0.0,0
0.0,0.0,0.146,0.6048,1
958.92,0.0,0.4818,0.0,0
0.0,1.0,0.0876,0.0,0
782.62,0.0,0.8759,0.0,0
1299.14,1.0,0.146,0.0,0
1299.14,4.0,0.5839,0.0,0
941.53,2.0,0.3942,0.0,0
1525.99,1.0,0.1168,0.0,0
1376.28,2.0,0.5255,0.0,0
958.92,0.0,0.1679,0.0,0
1074.46,2.0,0.7153,0.0,0
0.0,0.0,0.8102,0.0,0
970.58,0.0,0.1168,0.0,0
1074.46,2.0,0.1095,0.0,0
1356.23,0.0,0.1606,0.188,0
1074.46,0.0,0.1241,0.0,0
958.92,1.0,0.6788,0.0,0
1074.46,1.0,0.0803,0.0,0
1525.99,0.0,0.0511,0.0,0
1562.12,0.0,0.4234,0.0,0
1299.14,0.0,0.5328,0.0,0
1562.12,0.0,0.4818,0.0,0
1074.46,0.0,0.1825,0.5394,0
958.92,0.0,0.4161,0.0,0
972.31,1.0,0.2701,0.0,0
972.31,1.0,0.5766,0.0,0
970.58,2.0,0.7591,0.5504,0
1376.28,2.0,0.1825,0.0,0
1074.46,0.0,0.6058,0.0,0
1525.99,0.0,0.8029,0.0,0
1074.46,0.0,0.3139,0.4862,0
